 População Residente - Estimativas para o TCU - Brasil
População estimada por Capital e Ano
Capital: 230440 Fortaleza, 355030 São Paulo
Período:2006-2023
"Capital";"2006";"2007";"2008";"2009";"2010";"2011";"2012";"2013";"2014";"2015";"2016";"2017";"2018";"2019";"2020";"2021";"2022";"2023"
"230440 Fortaleza";2416920;2431415;2473614;2505552;2447409;2476589;2500194;2551806;2571896;2591188;2609716;2627482;2643247;2669342;2686612;2703391;2428708;2428708
"355030 São Paulo";11016703;10886518;10990249;11037593;11244369;11316119;11376685;11821873;11895893;11967825;12038175;12106920;12176866;12252023;12325232;12396372;11451999;11451999
"Total";13433623;13317933;13463863;13543145;13691778;13792708;13876879;14373679;14467789;14559013;14647891;14734402;14820113;14921365;15011844;15099763;13880707;13880707
 Fonte: IBGE - Estimativas de população
 Notas:
 
 Para alguns anos, os dados aqui apresentados não são comparáveis com as
 projeções intercensitárias segundo faixa etária e sexo,
 devido a diferenças metodológicas para estimar e projetar os contingentes populacionais.
 Veja a nota técnica para detalhes e situações especiais.
 Devido a decisões judiciais, as populações apresentadas para alguns municípios não é a estimada pelo IBGE. Em decorrência desta situação,
 os totais apresentados para Unidades da Federação e para o Brasil podem também não corresponder ao estimado pelo IBGE. Veja também a
 nota técnica.
 Estes dados de Estimativas para o TCU são dados históricos. Para consultar os dados atuais, acesse
 http://tabnet.datasus.gov.br/cgi/deftohtm.exe?ibge/cnv/popt2024br.def
 
